run,frame,generation,stage_us
written5072-on3,4046,538,20.400
written5072-on3,4047,539,19.700
written5072-on3,4048,540,18.700
written5072-on3,4049,541,20.800
written5072-on3,4050,542,20.400
written5072-on3,4051,543,20.500
written5072-on3,4052,544,18.800
written5072-on3,4053,545,18.400
written5072-on3,4054,546,18.700
written5072-on3,4055,547,17.900
written5072-on3,4056,548,18.700
written5072-on3,4057,549,19.500
written5072-on3,4058,550,18.500
written5072-on3,4059,551,18.600
written5072-on3,4060,552,19.700
written5072-on3,4061,553,19.200
written5072-on3,4062,554,22.200
written5072-on3,4063,555,18.600
written5072-on3,4064,556,19.200
written5072-on3,4065,557,17.700
written5072-on3,4066,558,18.300
written5072-on3,4067,559,19.000
written5072-on3,4068,560,21.700
written5072-on3,4069,561,19.800
written5072-on3,4070,562,19.000
written5072-on3,4071,563,19.000
written5072-on3,4072,564,18.600
written5072-on3,4073,565,18.500
written5072-on3,4074,566,18.400
written5072-on3,4075,567,17.900
written5072-on3,4076,568,19.200
written5072-on3,4077,569,18.900
written5072-on3,4078,570,18.000
written5072-on3,4079,571,19.400
written5072-on3,4080,572,19.700
written5072-on3,4081,573,21.800
written5072-on3,4082,574,21.700
written5072-on3,4083,575,19.400
written5072-on3,4084,576,19.900
written5072-on3,4085,577,25.000
written5072-on3,4086,578,18.700
written5072-on3,4087,579,20.000
written5072-on3,4088,580,23.700
written5072-on3,4089,581,19.900
written5072-on3,4090,582,21.900
written5072-on3,4091,583,20.900
written5072-on3,4092,584,19.500
written5072-on3,4093,585,22.100
written5072-on3,4094,586,19.900
written5072-on3,4095,587,19.300
written5072-on3,4096,588,18.900
written5072-on3,4097,589,19.600
written5072-on3,4098,590,18.700
written5072-on3,4099,591,18.500
written5072-on3,4100,592,18.700
written5072-on3,4101,593,18.800
written5072-on3,4102,594,17.600
written5072-on3,4103,595,17.900
written5072-on3,4104,596,19.600
written5072-on3,4105,597,18.600
written5072-on3,4106,598,17.500
written5072-on3,4107,599,19.000
written5072-on3,4108,600,21.800
written5072-on3,4109,601,19.800
written5072-on3,4110,602,21.300
written5072-on3,4111,603,20.800
written5072-on3,4112,604,19.900
written5072-on3,4113,605,19.400
written5072-on3,4114,606,19.100
written5072-on3,4115,607,20.200
written5072-on3,4116,608,19.800
written5072-on3,4117,609,20.100
written5072-on3,4118,610,20.200
written5072-on3,4119,611,17.900
written5072-on3,4120,612,20.200
written5072-on3,4121,613,18.200
written5072-on3,4122,614,19.900
written5072-on3,4123,615,18.500
written5072-on3,4124,616,18.900
written5072-on3,4125,617,22.100
written5072-on3,4126,618,22.300
written5072-on3,4127,619,19.900
written5072-on3,4128,620,19.700
written5072-on3,4129,621,20.000
written5072-on3,4130,622,18.800
written5072-on3,4131,623,19.400
written5072-on3,4133,624,19.300
written5072-on3,4135,625,18.700
written5072-on3,4137,626,18.800
written5072-on3,4139,627,19.500
written5072-on3,4140,628,18.200
written5072-on3,4141,629,18.800
written5072-on3,4142,630,19.200
written5072-on3,4143,631,18.800
written5072-on3,4144,632,17.600
written5072-on3,4145,633,17.800
written5072-on3,4146,634,20.500
written5072-on3,4147,635,21.300
written5072-on3,4148,636,18.900
written5072-on3,4149,637,18.200
written5072-on3,4150,638,17.900
written5072-on3,4151,639,18.400
written5072-on3,4152,640,19.500
written5072-on3,4153,641,17.400
written5072-on3,4154,642,18.000
written5072-on3,4155,643,17.500
written5072-on3,4156,644,18.200
written5072-on3,4157,645,18.100
written5072-on3,4158,646,18.900
written5072-on3,4159,647,19.200
written5072-on3,4160,648,18.300
written5072-on3,4161,649,18.800
written5072-on3,4162,650,19.500
written5072-on3,4163,651,19.800
written5072-on3,4164,652,21.800
written5072-on3,4165,653,22.000
written5072-on3,4166,654,21.800
written5072-on3,4167,655,27.300
written5072-on3,4168,656,20.900
written5072-on3,4169,657,21.700
written5072-on3,4170,658,23.700
written5072-on3,4171,659,24.800
written5072-on3,4172,660,28.300
written5072-on3,4173,661,29.800
written5072-on3,4174,662,24.200
written5072-on3,4175,663,27.700
written5072-on3,4176,664,26.200
written5072-on3,4177,665,25.000
written5072-on3,4178,666,24.500
written5072-on3,4179,667,25.500
written5072-on3,4180,668,23.500
written5072-on3,4181,669,24.400
written5072-on3,4182,670,24.600
written5072-on3,4183,671,28.400
written5072-on3,4184,672,34.000
written5072-on3,4185,673,25.500
written5072-on3,4186,674,40.000
written5072-on3,4187,675,27.000
written5072-on3,4188,676,27.900
written5072-on3,4189,677,28.800
written5072-on3,4190,678,25.800
written5072-on3,4191,679,27.500
written5072-on3,4192,680,30.100
written5072-on3,4193,681,30.400
written5072-on3,4194,682,27.400
written5072-on3,4195,683,26.600
written5072-on3,4196,684,27.400
written5072-on3,4197,685,27.700
written5072-on3,4198,686,33.200
written5072-on3,4199,687,36.800
written5072-on3,4200,688,26.900
written5072-on3,4201,689,27.500
written5072-on3,4202,690,27.100
written5072-on3,4203,691,27.600
written5072-on3,4205,692,75.700
written5072-on3,4206,693,36.100
written5072-on3,4207,694,26.600
written5072-on3,4208,695,27.800
written5072-on3,4209,696,30.000
written5072-on3,4210,697,31.100
written5072-on3,4211,698,27.500
written5072-on3,4212,699,27.300
written5072-on3,4213,700,53.700
written5072-on3,4214,701,31.300
written5072-on3,4215,702,29.500
written5072-on3,4216,703,27.900
written5072-on3,4217,704,26.800
written5072-on3,4218,705,28.700
written5072-on3,4219,706,28.400
written5072-on3,4220,707,29.300
written5072-on3,4221,708,30.400
written5072-on3,4222,709,30.600
written5072-on3,4223,710,29.300
written5072-on3,4224,711,30.600
written5072-on3,4225,712,28.400
written5072-on3,4226,713,27.200
written5072-on3,4227,714,28.500
written5072-on3,4228,715,26.900
written5072-on3,4229,716,30.200
written5072-on3,4230,717,29.200
written5072-on3,4231,718,33.300
written5072-on3,4232,719,31.300
written5072-on3,4233,720,35.300
written5072-on3,4234,721,29.800
written5072-on3,4235,722,30.400
written5072-on3,4236,723,28.800
written5072-on3,4237,724,27.500
written5072-on3,4238,725,29.100
written5072-on3,4239,726,29.200
written5072-on3,4240,727,31.200
written5072-on3,4242,728,27.000
written5072-on3,4243,729,28.700
written5072-on3,4244,730,27.100
written5072-on3,4245,731,34.700
written5072-on3,4246,732,28.800
written5072-on3,4247,733,30.700
written5072-on3,4248,734,31.100
written5072-on3,4249,735,35.000
written5072-on3,4250,736,29.600
written5072-on3,4251,737,33.900
written5072-on3,4252,738,30.300
written5072-on3,4253,739,29.700
written5072-on3,4254,740,29.600
written5072-on3,4255,741,30.300
written5072-on3,4256,742,29.800
written5072-on3,4257,743,29.500
written5072-on3,4258,744,36.300
written5072-on3,4259,745,37.700
written5072-on3,4260,746,30.400
written5072-on3,4261,747,33.000
written5072-on3,4262,748,36.600
written5072-on3,4263,749,33.700
written5072-on3,4264,750,32.200
written5072-on3,4265,751,32.100
written5072-on3,4267,752,35.500
written5072-on3,4268,753,32.300
written5072-on3,4269,754,34.400
written5072-on3,4270,755,37.800
written5072-on3,4271,756,41.900
written5072-on3,4272,757,33.400
written5072-on3,4273,758,50.400
written5072-on3,4274,759,34.500
written5072-on3,4275,760,32.700
written5072-on3,4276,761,34.900
written5072-on3,4277,762,34.700
written5072-on3,4278,763,36.300
written5072-on3,4279,764,36.300
written5072-on3,4280,765,33.900
written5072-on3,4281,766,37.600
written5072-on3,4282,767,91.300
written5072-on3,4283,768,37.700
written5072-on3,4284,769,36.500
written5072-on3,4285,770,31.700
written5072-on3,4286,771,32.300
written5072-on3,4287,772,35.400
written5072-on3,4288,773,37.300
written5072-on3,4289,774,34.100
written5072-on3,4290,775,34.700
written5072-on3,4291,776,31.800
written5072-on3,4292,777,35.100
written5072-on3,4293,778,33.100
written5072-on3,4294,779,32.000
written5072-on3,4295,780,36.500
written5072-on3,4296,781,32.300
written5072-on3,4297,782,36.400
written5072-on3,4298,783,34.700
written5072-on3,4299,784,32.400
written5072-on3,4300,785,31.300
written5072-on3,4301,786,31.300
written5072-on3,4302,787,36.400
written5072-on3,4303,788,33.900
written5072-on3,4304,789,32.000
written5072-on3,4305,790,33.000
written5072-on3,4306,791,32.200
written5072-on3,4307,792,38.100
written5072-on3,4308,793,31.800
written5072-on3,4309,794,32.000
written5072-on3,4310,795,32.400
written5072-on3,4311,796,39.100
written5072-on3,4312,797,35.000
written5072-on3,4313,798,28.000
written5072-on3,4314,799,29.000
written5072-on3,4315,800,34.700
written5072-on3,4316,801,27.900
written5072-on3,4317,802,38.200
written5072-on3,4318,803,30.000
written5072-on3,4319,804,42.800
written5072-on3,4320,805,29.000
written5072-on3,4321,806,34.100
written5072-on3,4322,807,28.400
written5072-on3,4323,808,34.400
written5072-on3,4324,809,31.800
written5072-on3,4325,810,32.200
written5072-on3,4326,811,26.700
written5072-on3,4327,812,32.800
written5072-on3,4328,813,28.600
written5072-on3,4329,814,30.300
written5072-on3,4330,815,26.700
written5072-on3,4331,816,36.700
written5072-on3,4332,817,28.700
written5072-on3,4333,818,30.800
written5072-on3,4334,819,25.900
written5072-on3,4335,820,26.400
written5072-on3,4336,821,26.000
written5072-on3,4337,822,29.800
written5072-on3,4338,823,29.400
written5072-on3,4339,824,26.800
written5072-on3,4340,825,27.300
written5072-on3,4341,826,27.500
written5072-on3,4342,827,31.700
written5072-on3,4343,828,40.800
written5072-on3,4344,829,28.300
written5072-on3,4345,830,30.300
written5072-on3,4346,831,39.000
written5072-on3,4347,832,29.700
written5072-on3,4348,833,26.100
written5072-on3,4349,834,25.400
written5072-on3,4350,835,23.400
written5072-on3,4351,836,24.700
written5072-on3,4352,837,25.600
written5072-on3,4353,838,25.100
written5072-on3,4354,839,23.500
written5072-on3,4355,840,28.000
written5072-on3,4356,841,22.000
written5072-on3,4357,842,24.200
written5072-on3,4358,843,20.900
written5072-on3,4359,844,22.900
written5072-on3,4360,845,22.700
written5072-on3,4361,846,20.900
written5072-on3,4362,847,19.500
written5072-on3,4363,848,28.900
written5072-on3,4364,849,20.000
written5072-on3,4365,850,21.900
written5072-on3,4366,851,25.700
written5072-on3,4367,852,19.800
written5072-on3,4368,853,20.500
written5072-on3,4369,854,22.300
written5072-on3,4370,855,20.800
written5072-on3,4371,856,20.100
written5072-on3,4372,857,19.400
written5072-on3,4373,858,19.100
written5072-on3,4374,859,19.200
written5072-on3,4375,860,19.300
written5072-on3,4376,861,18.100
written5072-on3,4377,862,23.400
written5072-on3,4378,863,23.200
written5072-on3,4379,864,19.400
written5072-on3,4380,865,18.400
written5072-on3,4381,866,23.300
written5072-on3,4382,867,17.900
written5072-on3,4383,868,19.700
written5072-on3,4384,869,17.300
written5072-on3,4385,870,18.200
written5072-on3,4386,871,17.700
written5072-on3,4387,872,20.300
written5072-on3,4388,873,20.800
written5072-on3,4389,874,24.400
written5072-on3,4390,875,20.800
written5072-on3,4391,876,21.100
written5072-on3,4392,877,22.900
written5072-on3,4393,878,23.900
written5072-on3,4394,879,22.500
written5072-on3,4395,880,24.400
written5072-on3,4396,881,22.200
written5072-on3,4397,882,22.500
written5072-on3,4398,883,23.700
written5072-on3,4399,884,25.600
written5072-on3,4400,885,30.200
written5072-on3,4401,886,24.600
written5072-on3,4402,887,26.200
written5072-on3,4403,888,25.100
written5072-on3,4404,889,31.400
written5072-on3,4405,890,25.900
written5072-on3,4406,891,27.000
written5072-on3,4407,892,25.900
written5072-on3,4408,893,27.000
written5072-on3,4409,894,28.800
written5072-on3,4410,895,26.400
written5072-on3,4411,896,22.500
written5072-on3,4412,897,26.200
written5072-on3,4413,898,24.800
written5072-on3,4414,899,22.700
written5072-on3,4415,900,22.000
written5072-on3,4416,901,22.300
written5072-on3,4417,902,21.000
written5072-on3,4418,903,19.600
written5072-on3,4419,904,20.600
written5072-on3,4420,905,20.300
written5072-on3,4421,906,20.900
written5072-on3,4422,907,18.000
written5072-on3,4423,908,21.400
written5072-on3,4424,909,18.900
written5072-on3,4425,910,19.300
written5072-on3,4426,911,19.200
written5072-on3,4427,912,19.600
written5072-on3,4428,913,19.900
written5072-on3,4429,914,21.100
written5072-on3,4430,915,19.900
written5072-on3,4431,916,19.600
written5072-on3,4432,917,20.000
written5072-on3,4433,918,19.600
written5072-on3,4434,919,18.800
written5072-on3,4435,920,18.700
written5072-on3,4436,921,20.400
written5072-on3,4437,922,19.500
written5072-on3,4438,923,18.400
written5072-on3,4439,924,19.400
written5072-on3,4440,925,17.500
written5072-on3,4441,926,18.900
written5072-on3,4442,927,18.500
written5072-on3,4443,928,19.100
written5072-on3,4444,929,18.600
written5072-on3,4445,930,17.900
written5072-on3,4446,931,18.800
written5072-on3,4447,932,18.600
written5072-on3,4448,933,20.400
written5072-on3,4449,934,18.100
written5072-on3,4450,935,18.800
written5072-on3,4451,936,18.600
written5072-on3,4452,937,19.400
written5072-on3,4453,938,21.700
written5072-on3,4454,939,19.300
written5072-on3,4455,940,19.500
written5072-on3,4456,941,19.200
written5072-on3,4457,942,19.000
written5072-on3,4458,943,19.800
written5072-on3,4459,944,20.800
written5072-on3,4460,945,18.600
written5072-on3,4461,946,19.500
written5072-on3,4462,947,20.200
written5072-on3,4463,948,19.300
written5072-on3,4464,949,18.500
written5072-on3,4465,950,18.800
written5072-on3,4466,951,19.100
written5072-on3,4467,952,20.000
written5072-on3,4468,953,19.100
written5072-on3,4469,954,20.700
written5072-on3,4470,955,19.900
written5072-on3,4471,956,20.200
written5072-on3,4472,957,20.100
written5072-on3,4473,958,19.200
written5072-on3,4474,959,19.700
written5072-on3,4475,960,18.700
written5072-on3,4476,961,18.500
written5072-on3,4477,962,20.200
written5072-on3,4478,963,19.900
written5072-on3,4479,964,19.500
written5072-on3,4480,965,22.900
written5072-on3,4481,966,22.100
written5072-on3,4482,967,24.200
written5072-on3,4483,968,25.800
written5072-on3,4484,969,25.200
written5072-on3,4485,970,24.600
written5072-on3,4486,971,24.900
written5072-on3,4487,972,25.100
written5072-on3,4488,973,25.200
written5072-on3,4489,974,24.500
written5072-on3,4490,975,26.700
written5072-on3,4491,976,25.600
written5072-on3,4492,977,23.300
written5072-on3,4493,978,24.300
written5072-on3,4494,979,26.300
written5072-on3,4495,980,24.800
written5072-on3,4496,981,25.300
written5072-on3,4497,982,23.800
written5072-on3,4498,983,25.200
written5072-on3,4499,984,26.400
written5072-on3,4500,985,30.600
written5072-on3,4501,986,25.000
written5072-on3,4502,987,31.600
written5072-on3,4503,988,24.900
written5072-on3,4504,989,24.300
written5072-on3,4505,990,24.400
written5072-on3,4506,991,25.600
written5072-on3,4507,992,24.500
written5072-on3,4509,993,26.600
written5072-on3,4510,994,26.600
written5072-on3,4511,995,25.100
written5072-on3,4512,996,26.800
written5072-on3,4513,997,26.500
written5072-on3,4514,998,25.200
written5072-on3,4515,999,28.800
written5072-on3,4516,1000,28.100
