run,frame,source_us,assembly_us,hash_us,materials_us,snapshot_us,depth_tests,depth_verified,depth_skipped
cached5072-both,5641,80.300,2835.000,1381.500,78.300,0.500,1952,0,1280
cached5072-both,5642,180.600,3739.200,1377.000,116.300,0.900,1952,0,1280
cached5072-both,5643,88.900,2969.400,1376.600,83.100,0.500,1952,0,1280
cached5072-both,5644,93.700,2913.300,1364.200,85.500,1.300,1952,0,1280
cached5072-both,5645,79.000,2808.800,1376.600,78.700,0.300,1952,0,1280
cached5072-both,5646,85.700,2991.400,1358.200,77.800,0.800,1952,0,1281
cached5072-both,5647,217.300,3142.300,1325.500,86.500,0.300,1952,0,1286
cached5072-both,5648,72.300,2815.400,1323.200,70.900,0.400,1952,0,1288
cached5072-both,5649,100.000,2944.500,1321.200,84.900,0.600,1952,0,1289
cached5072-both,5650,72.400,2742.100,1322.400,71.200,0.400,1952,0,1290
cached5072-both,5651,81.700,2732.500,1321.100,75.800,1.200,1952,0,1290
cached5072-both,5652,176.600,3068.600,1323.900,84.600,0.300,1952,0,1289
cached5072-both,5653,71.900,2738.900,1321.000,71.000,0.300,1952,0,1289
cached5072-both,5654,73.900,2740.800,1320.700,70.100,0.200,1952,0,1288
cached5072-both,5655,71.900,2870.100,1317.100,71.000,0.400,1952,0,1287
cached5072-both,5656,69.600,2762.800,1323.400,72.000,0.300,1952,0,1286
cached5072-both,5657,71.000,2741.700,1319.100,70.100,0.300,1952,0,1285
cached5072-both,5658,81.000,3157.700,1331.000,118.000,0.300,1952,0,1282
cached5072-both,5659,73.000,3010.200,1332.100,68.500,0.400,1952,0,1280
cached5072-both,5660,72.600,3090.200,1313.900,79.500,0.600,1952,0,1279
cached5072-both,5661,75.800,3155.900,1297.200,70.800,0.300,1952,0,1278
cached5072-both,5662,93.400,2931.100,1237.600,65.800,0.500,1952,0,1278
cached5072-both,5663,73.500,2914.600,1220.700,64.600,0.400,1952,0,1276
cached5072-both,5664,73.000,2868.800,1187.600,72.400,0.400,1952,0,1275
cached5072-both,5665,84.800,2985.000,1131.700,74.700,0.800,1952,0,1272
cached5072-both,5666,78.400,2966.800,1104.300,74.700,0.500,1952,0,1270
cached5072-both,5667,80.700,2833.300,1118.300,69.500,1.100,1952,0,1267
cached5072-both,5668,69.900,2719.900,1084.100,80.500,0.400,1952,0,1265
cached5072-both,5669,95.400,2747.600,1037.800,76.600,0.500,1952,0,1262
cached5072-both,5670,69.500,2689.500,983.800,65.000,0.400,1952,0,1260
cached5072-both,5671,175.900,2778.100,978.100,71.000,0.300,1952,0,1257
cached5072-both,5672,71.100,2264.300,945.700,65.300,0.800,1952,0,1255
cached5072-both,5673,80.400,2470.300,911.700,63.700,0.800,1952,0,1250
cached5072-both,5674,108.600,2395.000,908.400,69.500,0.400,1952,0,1245
cached5072-both,5675,89.100,2495.600,820.500,76.000,0.400,1952,0,1241
cached5072-both,5676,72.500,2138.900,783.500,61.900,0.400,1952,0,1234
cached5072-both,5677,68.400,2241.000,794.300,66.800,0.300,1952,0,1229
cached5072-both,5678,70.300,2164.300,775.100,59.000,0.300,1952,0,1224
cached5072-both,5679,69.900,2132.800,746.100,60.500,0.400,1952,0,1216
cached5072-both,5680,104.700,2171.300,721.000,58.300,1.100,1952,0,1212
cached5072-both,5681,108.100,2101.800,718.200,60.000,0.800,1952,0,1210
cached5072-both,5682,86.700,2095.200,732.700,58.400,0.500,1952,0,1205
cached5072-both,5683,75.000,1958.300,701.000,52.700,0.300,1952,0,1202
cached5072-both,5684,69.800,1955.900,709.200,51.100,0.500,1952,0,1199
cached5072-both,5685,77.300,2042.800,685.200,55.100,0.500,1952,0,1198
cached5072-both,5686,71.900,1807.100,619.000,97.200,0.400,1952,0,1197
cached5072-both,5687,72.400,1753.500,569.600,50.700,0.400,1952,0,1196
cached5072-both,5688,74.500,2046.800,554.700,53.900,0.600,1952,0,1194
cached5072-both,5689,80.100,1892.500,549.300,51.000,0.700,1952,0,1194
cached5072-both,5690,75.200,1757.400,548.700,48.600,0.400,1952,0,1193
cached5072-both,5691,67.900,1947.700,558.000,56.400,0.700,1952,0,1193
cached5072-both,5692,70.600,2052.700,568.600,55.600,1.000,1952,0,1193
cached5072-both,5693,81.700,1790.700,582.800,51.300,0.500,1952,0,1194
cached5072-both,5694,98.200,1809.300,631.900,53.400,0.500,1952,0,1195
cached5072-both,5695,181.200,2315.300,665.100,64.900,0.400,1952,0,1196
cached5072-both,5696,173.900,2327.900,698.500,53.800,0.500,1952,0,1198
cached5072-both,5697,72.600,1894.000,724.100,60.000,0.400,1824,0,1199
cached5072-both,5698,175.100,2110.600,714.500,61.000,0.600,1824,0,1201
cached5072-both,5699,83.100,2143.200,733.300,65.000,0.700,1824,0,1203
cached5072-both,5700,81.900,2040.400,746.500,64.400,0.600,1824,0,1206
cached5072-both,5701,92.100,1962.800,737.500,67.300,0.400,1824,0,1210
cached5072-both,5702,100.200,2091.400,771.800,92.700,0.900,1824,0,1212
cached5072-both,5703,97.700,2416.100,800.200,67.200,1.100,1824,0,1215
cached5072-both,5704,75.400,2149.800,789.700,60.500,0.400,1824,0,1221
cached5072-both,5705,68.000,1992.400,800.100,65.800,0.300,1824,0,1225
cached5072-both,5707,95.500,2030.300,813.800,62.300,0.500,1824,0,1233
cached5072-both,5708,74.300,1808.600,820.200,71.400,0.400,1824,0,1238
cached5072-both,5709,175.200,2289.500,821.500,69.300,0.800,1824,0,1242
cached5072-both,5710,72.700,1830.100,826.300,57.300,0.300,1824,0,1244
cached5072-both,5711,68.900,1984.600,827.700,64.800,0.300,1824,0,1246
cached5072-both,5712,100.000,2075.100,842.200,61.000,0.300,1824,0,1250
cached5072-both,5713,73.200,2232.100,836.300,62.700,0.500,1824,0,1252
cached5072-both,5714,69.300,2110.700,832.700,58.900,0.300,1824,0,1255
cached5072-both,5715,69.500,2014.200,832.000,65.300,0.500,1824,0,1256
cached5072-both,5716,99.200,2180.200,880.000,78.500,0.400,1824,0,1257
cached5072-both,5717,71.100,2006.200,895.200,59.600,0.300,1824,0,1257
cached5072-both,5718,81.600,2046.200,889.200,74.400,0.600,1824,0,1259
cached5072-both,5719,83.000,2062.500,902.700,61.100,0.600,1824,0,1260
cached5072-both,5720,72.300,2137.300,942.700,78.600,0.300,1824,0,1260
cached5072-both,5721,96.400,2251.900,937.100,65.900,0.600,1824,0,1260
cached5072-both,5722,71.600,2498.900,948.100,61.900,0.400,1824,0,1261
cached5072-both,5723,93.500,2110.300,941.800,60.500,0.300,1824,0,1261
cached5072-both,5725,68.800,2217.800,953.800,63.800,0.600,1824,0,1261
cached5072-both,5726,70.500,2202.300,972.000,61.900,0.400,1824,0,1261
cached5072-both,5727,85.500,2203.700,984.600,69.900,0.900,1824,0,1261
cached5072-both,5728,68.900,2152.700,986.500,66.500,0.400,1824,0,1261
cached5072-both,5729,103.900,2204.600,983.100,63.100,0.400,1824,0,1261
cached5072-both,5730,87.600,2151.800,984.600,64.100,0.400,1824,0,1261
cached5072-both,5731,68.800,2125.100,991.000,59.400,0.400,1824,0,1261
cached5072-both,5732,72.000,2154.000,986.000,63.500,0.400,1824,0,1260
cached5072-both,5733,174.000,2514.600,988.300,72.800,0.400,1824,0,1260
cached5072-both,5734,109.200,2932.800,992.200,73.900,0.800,1824,0,1260
cached5072-both,5735,82.200,2146.100,991.300,66.400,0.400,1824,0,1260
cached5072-both,5736,77.200,2173.300,978.900,66.500,0.500,1824,0,1259
cached5072-both,5737,70.800,2150.700,979.800,64.400,0.300,1824,0,1259
cached5072-both,5738,70.100,2140.500,997.500,65.800,0.400,1824,0,1258
cached5072-both,5739,72.600,2178.500,999.900,61.300,0.900,1824,0,1257
cached5072-both,5740,77.900,2495.200,991.200,61.100,0.400,1824,0,1257
cached5072-both,5741,80.700,2197.400,989.300,72.200,0.500,1824,0,1256
cached5072-both,5742,86.400,2157.500,995.800,70.300,0.500,1824,0,1256
cached5072-both,5743,78.400,2196.300,991.200,60.800,0.400,1824,0,1256
cached5072-both,5744,66.400,2353.900,997.900,62.000,0.400,1824,0,1255
cached5072-both,5745,69.800,2341.500,994.600,64.100,0.500,1824,0,1255
cached5072-both,5746,73.100,2379.800,986.600,64.000,0.500,1824,0,1254
cached5072-both,5747,69.000,2231.800,983.300,83.300,1.000,1824,0,1254
cached5072-both,5748,71.000,2134.700,1036.000,63.000,0.900,1824,0,1254
cached5072-both,5749,73.100,2252.000,1057.200,62.500,0.400,1824,0,1253
cached5072-both,5750,87.300,2173.500,1067.900,69.800,0.400,1824,0,1251
cached5072-both,5751,118.000,2869.300,1061.100,66.900,0.600,1824,0,1251
cached5072-both,5753,103.500,2780.100,1120.400,72.300,0.700,1824,0,1250
cached5072-both,5754,93.000,3005.300,1128.900,66.900,0.700,1824,0,1250
cached5072-both,5755,91.600,2433.300,1149.500,67.600,0.500,1824,0,1250
cached5072-both,5756,72.300,2376.900,1152.000,66.600,0.600,1824,0,1249
cached5072-both,5757,85.000,2846.000,1170.900,70.300,0.700,1824,0,1249
cached5072-both,5758,100.600,2509.100,1161.400,66.800,0.600,1824,0,1248
cached5072-both,5759,71.500,2351.200,1214.200,73.300,0.600,1824,0,1247
cached5072-both,5760,110.300,2662.800,1191.400,79.500,0.800,1824,0,1247
cached5072-both,5761,199.600,2968.800,1194.700,88.500,1.200,1824,0,1247
cached5072-both,5762,119.100,2763.800,1201.000,72.000,0.500,1824,0,1246
cached5072-both,5763,83.800,2654.300,1196.800,74.700,0.500,1824,0,1246
cached5072-both,5764,103.100,2732.900,1196.600,78.900,0.600,1824,0,1246
cached5072-both,5765,76.500,2620.300,1196.700,67.000,0.600,1824,0,1245
cached5072-both,5766,70.300,2835.500,1214.200,67.600,0.400,1824,0,1244
cached5072-both,5767,99.200,3045.300,1216.400,69.100,0.800,1824,0,1244
cached5072-both,5768,77.300,2726.700,1216.000,79.000,0.500,1824,0,1244
cached5072-both,5769,79.200,2686.900,1214.900,68.600,0.400,1824,0,1243
cached5072-both,5770,70.400,2698.100,1215.000,68.700,0.600,1824,0,1243
cached5072-both,5771,80.900,2772.200,1207.600,65.200,0.500,1824,0,1243
cached5072-both,5772,74.000,2890.100,1217.900,73.400,0.500,1824,0,1242
cached5072-both,5774,70.800,2784.900,1205.200,60.800,0.400,1824,0,1241
cached5072-both,5775,70.400,2756.600,1205.200,67.200,0.500,1824,0,1240
cached5072-both,5776,75.600,2677.300,1181.800,66.600,0.300,1824,0,1240
cached5072-both,5777,91.600,2953.500,1208.500,74.600,0.500,1824,0,1240
cached5072-both,5778,88.400,2748.900,1127.200,70.600,0.600,1824,0,1239
cached5072-both,5779,67.700,2752.500,1121.900,63.700,0.400,1824,0,1239
cached5072-both,5780,73.500,2691.700,1137.100,62.000,0.400,1824,0,1237
cached5072-both,5781,72.100,2704.400,1135.100,63.500,0.300,1824,0,1237
cached5072-both,5782,81.200,2707.900,1143.000,64.300,0.500,1824,0,1236
cached5072-both,5783,73.700,2263.100,1080.600,63.900,0.900,1824,0,1235
cached5072-both,5784,106.000,2416.400,1082.600,72.400,0.600,1824,0,1234
cached5072-both,5785,70.700,2656.900,1088.400,64.500,0.400,1824,0,1234
cached5072-both,5786,74.100,2421.600,1090.800,68.100,0.600,1824,0,1233
cached5072-both,5787,112.600,2499.900,1090.000,63.900,0.600,1824,0,1233
cached5072-both,5788,83.600,2296.400,1086.100,61.800,0.500,1824,0,1232
cached5072-both,5789,76.700,2347.400,1089.100,70.500,1.100,1824,0,1232
cached5072-both,5790,78.600,2379.700,1092.000,64.200,0.400,1824,0,1231
cached5072-both,5791,70.400,2334.000,1090.100,64.800,0.300,1824,0,1231
cached5072-both,5792,73.100,2363.400,1109.900,70.300,1.400,1824,0,1229
cached5072-both,5793,77.400,2402.600,1106.900,64.300,0.500,1824,0,1229
cached5072-both,5794,82.200,2349.700,1098.300,63.300,0.700,1824,0,1227
cached5072-both,5795,70.100,2493.100,1112.400,73.800,0.700,1824,0,1226
cached5072-both,5796,99.800,2562.300,1149.600,70.300,0.600,1824,0,1225
cached5072-both,5797,71.400,2411.700,1115.000,63.500,0.500,1824,0,1224
cached5072-both,5798,74.400,2373.600,1121.500,63.000,0.400,1824,0,1223
cached5072-both,5799,106.200,2435.700,1141.700,65.600,0.400,1824,0,1221
cached5072-both,5800,72.100,2419.300,1140.000,67.300,0.600,1824,0,1221
cached5072-both,5801,70.500,2521.100,1168.000,61.900,1.200,1824,0,1219
cached5072-both,5802,74.400,2462.700,1191.600,69.100,0.500,1824,0,1217
cached5072-both,5803,72.500,2503.800,1209.600,67.000,0.500,1824,0,1217
cached5072-both,5804,83.900,2714.300,1263.800,68.200,0.500,1824,0,1215
cached5072-both,5805,72.800,2579.500,1251.900,73.800,0.700,1824,0,1214
cached5072-both,5806,72.800,2626.800,1288.500,68.600,0.400,1824,0,1214
cached5072-both,5807,73.600,2611.200,1288.000,63.800,0.800,1824,0,1213
cached5072-both,5808,72.600,3088.900,1314.700,63.700,0.600,1824,0,1212
cached5072-both,5809,68.100,3111.700,1349.100,68.500,0.600,1824,0,1209
cached5072-both,5810,71.800,3095.400,1339.300,64.100,0.300,1824,0,1209
cached5072-both,5811,71.300,3188.800,1360.100,72.200,0.400,1824,0,1208
cached5072-both,5812,71.000,3111.600,1364.300,67.400,0.500,1824,0,1208
cached5072-both,5813,73.400,3172.700,1379.500,66.100,1.000,1824,0,1206
cached5072-both,5814,73.000,3181.200,1375.000,78.300,0.700,1824,0,1204
cached5072-both,5815,75.700,3240.600,1384.300,77.700,0.600,1824,0,1203
cached5072-both,5816,81.800,3523.700,1380.800,84.500,0.500,1824,0,1202
cached5072-both,5817,99.800,3056.400,1392.400,75.700,0.700,1824,0,1202
cached5072-both,5818,86.900,3132.100,1426.600,75.300,0.600,1824,0,1202
cached5072-both,5819,76.800,3044.500,1395.200,73.000,0.600,1824,0,1201
cached5072-both,5820,74.700,3200.100,1392.700,76.200,0.800,1824,0,1201
cached5072-both,5821,79.800,3006.700,1387.000,75.400,0.500,1824,0,1201
cached5072-both,5822,74.500,3054.300,1395.500,73.000,0.800,1824,0,1200
cached5072-both,5823,81.200,3152.800,1400.600,68.200,0.300,1824,0,1200
cached5072-both,5824,71.000,2941.200,1412.300,74.600,0.500,1824,0,1199
cached5072-both,5825,66.000,2885.500,1411.000,69.600,0.500,1824,0,1199
cached5072-both,5826,73.200,3074.300,1414.400,71.800,0.800,1824,0,1199
cached5072-both,5827,68.700,3073.900,1415.000,70.800,0.400,1824,0,1198
cached5072-both,5828,73.100,3127.500,1437.900,73.200,0.500,1824,0,1198
cached5072-both,5829,68.100,2923.400,1407.000,65.600,0.900,1824,0,1198
cached5072-both,5830,69.700,3035.500,1453.000,64.900,0.500,1824,0,1197
cached5072-both,5831,67.500,2975.000,1417.800,63.800,0.400,1824,0,1197
cached5072-both,5832,82.100,3006.000,1408.900,66.300,0.600,1824,0,1197
cached5072-both,5833,68.700,2939.500,1409.300,62.600,0.400,1824,0,1196
cached5072-both,5834,71.100,3080.300,1410.300,66.300,0.500,1824,0,1196
cached5072-both,5835,67.200,3058.100,1392.400,60.900,0.400,1824,0,1196
cached5072-both,5836,72.000,2945.900,1476.500,71.700,0.400,1824,0,1195
cached5072-both,5837,138.600,3188.000,1424.900,87.700,0.600,1824,0,1193
cached5072-both,5838,68.100,2969.800,1410.800,70.600,0.600,1824,0,1193
cached5072-both,5839,63.500,3015.000,1395.900,61.000,0.400,1824,0,1193
cached5072-both,5840,65.200,3147.600,1447.100,65.400,0.400,1824,0,1193
cached5072-both,5841,64.200,3182.900,1398.000,62.500,0.500,1824,0,1192
cached5072-both,5842,68.300,2993.600,1363.200,68.100,0.600,1824,0,1192
cached5072-both,5843,64.500,3003.300,1435.000,71.000,0.600,1824,0,1192
cached5072-both,5844,75.900,2880.400,1405.300,64.000,0.900,1824,0,1192
cached5072-both,5845,64.800,2943.800,1398.900,62.900,0.600,1824,0,1192
cached5072-both,5846,69.400,2900.200,1391.400,73.200,0.400,1824,0,1192
cached5072-both,5847,69.000,2692.500,1477.500,62.000,0.400,1824,0,1192
cached5072-both,5848,65.900,2978.200,1455.000,61.000,1.200,1824,0,1191
cached5072-both,5849,63.400,2898.100,1492.400,70.600,0.600,1824,0,1191
cached5072-both,5850,67.700,2889.600,1462.400,73.400,0.500,1824,0,1191
cached5072-both,5851,89.100,2956.000,1451.200,63.900,1.300,1824,0,1191
cached5072-both,5852,73.300,3128.200,1465.600,71.300,0.600,1824,0,1191
cached5072-both,5853,77.500,2771.900,1484.000,64.600,0.500,1824,0,1190
cached5072-both,5854,66.900,2848.800,1470.200,67.200,0.400,1824,0,1190
cached5072-both,5855,62.300,2905.200,1479.500,61.300,0.900,1824,0,1189
cached5072-both,5856,75.100,2904.800,1492.900,62.000,0.500,1824,0,1189
cached5072-both,5857,64.300,2994.600,2193.500,70.700,0.400,1824,0,1186
cached5072-both,5858,65.700,2957.800,1541.800,74.300,0.500,1824,0,1185
cached5072-both,5859,63.500,3034.600,1549.000,63.600,0.300,1824,0,1184
cached5072-both,5860,63.800,3014.900,1568.400,60.500,0.300,1824,0,1184
cached5072-both,5861,67.200,2922.200,1611.200,68.600,0.900,1824,0,1181
cached5072-both,5862,68.000,2931.200,1664.900,64.100,0.500,1824,0,1178
cached5072-both,5863,63.600,3007.100,1595.300,67.300,0.400,1824,0,1178
cached5072-both,5864,68.800,3118.100,1644.700,65.000,0.400,1824,0,1178
cached5072-both,5865,65.300,3542.900,1671.200,67.700,0.400,1824,0,1177
cached5072-both,5866,62.100,3185.800,1635.600,66.000,0.400,1824,0,1176
cached5072-both,5867,64.600,3059.700,1649.500,61.500,0.200,1824,0,1174
cached5072-both,5868,63.800,3222.600,1665.700,66.000,0.500,1824,0,1172
cached5072-both,5869,64.600,3095.200,1676.000,67.200,0.500,1824,0,1171
cached5072-both,5870,65.700,3101.500,1667.600,65.100,0.800,1824,0,1170
cached5072-both,5871,73.300,3270.700,1700.800,72.400,0.600,1824,0,1169
cached5072-both,5872,189.100,3515.200,1688.500,73.700,0.400,1824,0,1167
cached5072-both,5873,62.500,3228.300,1711.500,64.000,0.300,1824,0,1167
cached5072-both,5874,62.200,3261.600,1701.300,73.300,0.300,1824,0,1166
cached5072-both,5875,70.900,3361.200,1704.000,72.600,0.400,1824,0,1165
cached5072-both,5876,91.700,3583.800,1735.700,87.300,0.700,1824,0,1165
cached5072-both,5877,83.600,3383.000,1727.800,91.600,0.700,1824,0,1162
cached5072-both,5878,194.500,3750.700,1710.100,80.200,0.600,1824,0,1162
cached5072-both,5879,72.300,3228.100,1698.300,65.300,0.400,1824,0,1160
cached5072-both,5880,70.100,3213.000,1707.200,66.200,0.400,1824,0,1159
cached5072-both,5881,70.800,3208.400,1717.900,69.200,1.200,1824,0,1155
cached5072-both,5882,73.300,3229.600,1712.900,71.200,0.400,1824,0,1153
cached5072-both,5883,63.300,3231.000,1706.700,69.400,0.400,1824,0,1152
cached5072-both,5884,65.000,3179.500,1702.800,71.400,0.400,1824,0,1151
cached5072-both,5885,63.400,3211.600,1712.300,70.700,0.400,1824,0,1148
cached5072-both,5886,63.800,3235.500,1774.000,70.800,0.500,1824,0,1147
cached5072-both,5887,63.600,3218.000,1698.600,70.000,0.300,1824,0,1145
cached5072-both,5888,63.100,3148.000,1682.700,62.400,0.500,1824,0,1144
cached5072-both,5889,64.000,3344.600,1709.800,95.700,0.500,1824,0,1142
cached5072-both,5890,67.100,3132.900,1685.500,81.100,0.400,1824,0,1141
cached5072-both,5891,66.200,3205.700,1666.100,62.300,0.500,1824,0,1141
cached5072-both,5892,64.300,3231.100,1730.300,75.300,0.700,1824,0,1139
cached5072-both,5893,70.100,3544.600,1674.600,71.200,0.500,1824,0,1138
cached5072-both,5894,64.200,3087.900,1673.100,74.100,0.500,1824,0,1134
cached5072-both,5895,62.600,3133.200,1673.800,67.200,0.400,1824,0,1132
cached5072-both,5896,65.100,3148.600,1656.400,64.700,0.400,1824,0,1128
cached5072-both,5897,63.300,3047.500,1646.600,70.300,0.400,1824,0,1128
cached5072-both,5898,66.100,3122.400,1655.800,64.000,0.200,1824,0,1121
cached5072-both,5899,61.400,3168.100,1636.500,65.200,0.300,1824,0,1119
cached5072-both,5900,67.100,3186.200,1646.700,70.500,0.700,1824,0,1116
cached5072-both,5901,103.200,3572.000,1706.200,73.300,1.200,1824,0,1115
cached5072-both,5902,66.800,3053.500,1626.900,67.800,0.500,1824,0,1114
cached5072-both,5903,61.900,3164.500,1629.000,67.600,0.400,1824,0,1112
cached5072-both,5904,63.800,3036.900,1628.800,68.400,0.500,1824,0,1109
cached5072-both,5905,63.400,3096.000,1635.600,67.900,0.400,1824,0,1106
cached5072-both,5906,72.700,3240.500,1626.500,69.400,0.500,1824,0,1104
cached5072-both,5907,61.900,3211.500,1625.300,68.200,0.300,1824,0,1102
cached5072-both,5908,64.400,3118.900,1649.200,75.700,1.000,1824,0,1101
cached5072-both,5909,63.200,3285.400,1627.600,67.700,0.400,1824,0,1100
cached5072-both,5910,65.700,3089.300,1680.500,69.300,0.400,1824,0,1099
cached5072-both,5911,62.400,3091.200,1617.800,66.200,0.800,1824,0,1098
cached5072-both,5912,64.200,3106.900,1617.000,81.200,0.500,1824,0,1095
cached5072-both,5914,195.200,3304.300,1618.600,74.400,0.400,1824,0,1088
cached5072-both,5915,76.500,2997.700,1606.300,87.200,0.500,1824,0,1087
cached5072-both,5916,68.800,2999.900,1592.600,70.300,0.500,1824,0,1086
cached5072-both,5918,65.400,3518.600,1573.700,70.400,0.400,1824,0,1082
cached5072-both,5919,79.400,3349.000,1574.400,76.700,0.500,1824,0,1080
cached5072-both,5920,75.600,3014.200,1555.100,64.800,0.400,1824,0,1077
cached5072-both,5921,64.600,3044.200,1555.800,72.100,0.400,1824,0,1073
cached5072-both,5922,119.900,2918.400,1521.800,68.300,0.600,1824,0,1073
